"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/09 - 12/31/09","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"2399.4","08/24/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6077"," fabricate and install Door vinyl: White Vinyl 'Hours of Operation - Lunch M-F 11-3; Dinner M-Sat 3-Close'; (2) oval logos on doors (26 3","VINYL","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","","","","","","","","","","","","","","","","","","","","","","1.500","1.500","0.000","45.60","47.41","-1.81","","1.500","1.750","-0.250","79.80","68.60","11.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.250","3.250","0.000","133.00","116.01","16.99"
"2416.1","08/13/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6078"," Fabricate and install on north elevation, s","BANSTK","","Acct Closed","","","","","","","","","0.250","0.000","0.250","7.60","0.00","7.60","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","1.000","1.000","0.000","83.30","43.40","39.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.250","1.000","1.250","121.30","43.40","77.90"
"2448.1","08/31/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6075"," fabricate and install (16) 3M Satin Aluminum 7725-120 vinyl, installed on interior booths, first surface on tinted window dividers 8.5""x55""","VINYL","","Acct Closed","","","","","","","","","0.500","0.500","0.000","15.20","14.73","0.47","","","","","","","","","","","","","","","","","","","","","","","3.000","4.000","-1.000","91.20","132.77","-41.57","","4.000","9.000","-5.000","212.80","371.70","-158.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.500","13.500","-6.000","319.20","519.20","-200.00"
"2448.2","08/31/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6076"," fabricate and install (7) large oval logo 3M Satin Aluminum 7725-120 vinyl, on first surface interior window 28""x45""","VINYL","","Acct Closed","","","","","","","","","0.500","0.250","0.250","15.20","7.37","7.83","","","","","","","","","","","","","","","","","","","","","","","2.000","1.750","0.250","60.80","57.97","2.83","","2.500","4.500","-2.000","133.00","185.86","-52.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","6.500","-1.500","209.00","251.20","-42.20"
"2475.1","09/22/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6237"," fabricate and install (2) 1","OTHER","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","0.250","0.250","0.000","7.60","8.08","-0.48","","","","","","","","","","","","","","","","3.000","2.500","0.500","91.20","82.20","9.00","","2.000","3.250","-1.250","106.40","141.06","-34.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.250","6.000","0.250","235.60","231.34","4.26"
"SC1719.1","08/13/09","2641","JOHN & NICK'S STEAK AND PRIME RIB","CLIVE, IA","6072"," Remove and dispose of existing Vern´s channel letter sign (Sign looks to be in a 3 piece raceway, total length app. 28´)","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","5.000","-1.000","280.30","210.00","70.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","5.000","-1.000","280.30","210.00","70.30"
"SC1646.1","04/24/09","2181","JOHNNY'S ITALIAN STEAKHOUSE","",""," Repair outage over the revolving Door.  Steak and lower portion on J are not lighting.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","165.20","-165.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.000","-4.000","0.00","165.20","-165.20"
"2566.1","10/30/09","2714","JOHNSON SPECIALTY SALES","Ankeny, IA","6426"," Remove damaged pole at Iowa Soybean Association, 1255 SW Prairie Trail Parkway, Ankeny, IA; new shaft and collar supplied by customer and will be on site; remove hardware from old pole shaft; install hardware on new shaft; install new pole shaft and collar; return old","FLAG","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.000","7.500","4.500","638.40","310.80","327.60","","","","","","","","","1.000","0.000","1.000","36.10","0.00","36.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.000","7.500","5.500","674.50","310.80","363.70"
"2160.1","02/26/09","2534","JOYCE SIGNS","West Des Moines, IA","5303"," installation for interior set of 5"" Sedwick letters and 14.75"" logo; tape on letter back; tape applied and silicone on wall (silicone provided by Eagle)  Contact: Marty Hafer 515-327-7935 Need completion photos","BLDNON","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","2.500","1.500","1.000","133.00","60.90","72.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","1.500","2.000","163.40","60.90","102.50"
"2254.1","05/28/09","2382","JTN EAST LLC","OSCEOLA, IA","5071"," Furnish and install (2) indentical set's LED illuminated channel letters 'MARINE CORPS CAREER CENTER' and waving 'FLAG' all on raceway's. Signs to have photo-cells. Reference DSN #809221C1. Price assumes signs to be purchased at the same time.","CLLIT","","Acct Closed","","","","","","","","","1.000","0.250","0.750","30.40","7.60","22.80","","43.000","76.000","-33.000","1307.20","2316.40","-1009.20","","8.000","14.000","-6.000","243.20","452.21","-209.01","","2.000","7.500","-5.500","60.80","215.65","-154.85","","3.000","3.250","-0.250","91.20","105.35","-14.15","","5.000","17.250","-12.250","416.50","711.94","-295.44","","0.000","3.000","-3.000","0.00","117.60","-117.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.000","121.250","-59.250","2149.30","3926.75","-1777.45"
"SC1750.1","09/28/09","2685","KIWANIS CLUB","",""," Install Panel Sign above gate per Bob Mitchell's instructions.  Call before going (991-1896).  Bob will meet you at the site once you call him with the sign.  He can be there on 9-25-09 or 9-28-09.  No Charge*"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.250","-3.250","0.00","135.46","-135.46","","0.000","2.000","-2.000","0.00","83.66","-83.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.250","-5.250","0.00","219.12","-219.12"
"SC1806.1","12/01/09","2729","KNOTTY PINE RESTAURRANT","",""," Survey pole sign.  Manager thinks there are bulbs out.  Call before going out. The number is 641-278-0488. Ask for Sara.  Give estimate before ANY work is done.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","39.90","-39.90","","0.000","2.000","-2.000","0.00","79.80","-79.80","","0.000","5.000","-5.000","0.00","199.50","-199.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.000","-8.000","0.00","319.20","-319.20"
"SC1814.1","12/04/09","2298","KRUCK PLUMBING & HEATING CO., INC.","",""," Repair ""BING"" neon unit to light."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2334.1","06/24/09","2613","KWANIS CLUB","",""," Permit for signage Kwabuis Club little leage."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","123.90","-123.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","123.90","-123.90"
"2188.1","03/11/09","2135","LAKEVILLE MOTOR EXPRESS INC.","",""," Fabricate and Ship (1) long, side c-cover (non-switch side). Ship to: SUPERIOR SIGN AND LIGHTING.   11445 Cedar Oak.  El Paso, TX 79936.        Issue P.O. to Superior Sign (RT) "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","14.62","-14.62","","","","","","","","","0.000","0.500","-0.500","0.00","14.25","-14.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","28.87","-28.87"
"2606.1","12/22/09","2734","LASERFAX","DES MOINES, IA","6595"," fabricate and install non-illuminated d","POLNON","","Acct Closed","","","","","","","","","1.000","0.250","0.750","30.40","7.37","23.03","","7.000","5.000","2.000","212.80","149.63","63.17","","","","","","","","","2.000","1.750","0.250","60.80","49.88","10.92","","6.000","3.250","2.750","182.40","107.47","74.93","","5.000","4.000","1.000","319.20","159.60","159.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.000","14.250","6.750","805.60","473.95","331.65"
"SC1712.1","07/29/09","2639","LAUER CONSTRUCTION","",""," Drill Holes and install (6) Eye bolts for 'Dave Garrett Foreman' for Lauer construction at Kohls store.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","41.30","-41.30","","0.000","2.000","-2.000","0.00","82.60","-82.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","123.90","-123.90"
"2178.1","03/03/09","2543","LAURETANO SIGN COMPANY","",""," There is supose to be a monument sign, a reception sign and several suite signs, although, it appears to be a residential area.     Need photos and dimensions of all JW Hutton signage along with the mounting method. Tape, stud, ect.    Make note of the wall surfaces to figure out how much wall repair will be needed.  Wallpaper, paint, ect."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2318.2","06/18/09","2606","LAWSON DENTISTRY","URBANDALE, IA","5726A"," Fabricate and install (1) 2' 4"" x 14' 8"" sign face to fit in the existing building sign cabinets at The Square at Days Run. Copy is to read ""LAWSON DENTISTRY"" on one panel. .75"" white acrylic is routed and pushed through a .125 painted aluminum face.  3M 'Smoke Gray' Day","OTHER","","Acct Closed","","","","","","","","","1.000","0.250","0.750","30.40","7.37","23.03","","6.000","18.750","-12.750","182.40","620.26","-437.86","","","","","","","","","1.000","2.500","-1.500","30.40","71.25","-40.85","","2.000","7.000","-5.000","60.80","233.94","-173.14","","1.000","5.250","-4.250","83.30","221.56","-138.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.000","33.750","-22.750","387.30","1154.38","-767.08"
"SC1709.1","07/27/09","2606","LAWSON DENTISTRY","",""," Service the outage in the middle portion of the building sign."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","86.80","-86.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","86.80","-86.80"
"SC1739.1","09/10/09","2671","LEBEDA MATRESS","",""," Pole sign is tripping the breaker.  Customer has had another company working on sign be it is still having problems.  Go to site after 10:00 a.m. and do an inspection of the sign to determine what the cost will be to repair it.  Call Adam F from site to he can quote it.  *DO NOT do any work unless customer authorizes it to be done.**"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","39.20","-39.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","39.20","-39.20"
"SC1742.1","09/10/09","2672","LEBEDA MATRESS","",""," Go to site after 10:00 a.m. and conduct a survey on repairing the channel letters to fully light. Call Adam F. from job site for estimate on repair. *DO NOT do any work unless customer authorizes it.* The channel letters have been worked on by another sign co., but customer reports they are still having problems."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","65.12","-65.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","65.12","-65.12"
"2535.1","10/23/09","2699","LITTLE CAESAR'S","WEST DES MOINES, IA","6420"," Installation of (1) set of 28"" channel letters and logo on raceway (rw in 2 sections; total length 20 5","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.000","11.000","-4.000","583.10","455.36","127.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.000","11.000","-4.000","583.10","455.36","127.74"
"2535.2","10/29/09","2699","LITTLE CAESAR'S","WEST DES MOINES, IA","6446"," Apply (3) app. 70"" x 65.5"" perforated window vinyl first surface, vinyl supplied by customer; and (3) app. 30"" x 65.5"" Black vinyl first surface to open top portion of window (Eagle supplies Black vinyl); Monument sign tenant panel vinyl, to remove (2) 28.5"" x 60"" plex panels from job location, return to Eagle Sign, remove existing ´Papa Murphy´s´ vinyl from 1","VINYL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","2.000","0.000","60.80","67.45","-6.65","","6.000","8.000","-2.000","439.60","343.02","96.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.000","10.000","-2.000","500.40","410.47","89.93"
"2535.3","10/29/09","2699","LITTLE CAESAR'S","",""," Modify existing raceways on (2) signs, as needed to install under soffit; Time & Material to be added to final invoice"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","51.30","-51.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","51.30","-51.30"
"SC1634.1","04/08/09","2567","LITTLE ENDEAVORS","",""," Business has channel letters on exterior. ""LITTLE"" and the ""E"" in Endeavors is out. Send service tech to trouble shoot and make any necessary repairs. Contact person is Amy George 515-963-0500."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC1638.1","04/15/09","2567","LITTLE ENDEAVORS","",""," Amy called and gave us the ok to replace both (2) transformers for the exterior building channel letters. Amy is the contact and her phone number is 515-963-0500."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","39.20","-39.20","","0.000","1.000","-1.000","0.00","39.20","-39.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","78.40","-78.40"
"SC1647.1","04/27/09","2567","LITTLE ENDEAVORS","",""," Amy George from Little Endeavors called and claims that all of the letters in the word ´LITTLE´ are not working except for the small ´l´ and the letters ´E´ and ´S´ are not working in the word ´ENDEAVORS´. We replaced (2) transformers back on 4-14-09. Send service tech to trouble shoot and make necessary repairs. Amy´s phone number 515-963-0500."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","58.80","-58.80","","0.000","2.000","-2.000","0.00","82.60","-82.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","141.40","-141.40"
"2444.1","08/25/09","2660","LITTLE PADDED SEATS","",""," Store has no current signage to identify the building.  Look for large green awning with faded old copy on the front.  Customer wants existing awning and frame re-skinned.  Need measurements and pictures of existing awning.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","20.66","-20.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","20.66","-20.66"
"SC1573.1","01/27/09","2521","MAID-RITE","",""," Customer called and claims that his wall mounted skeleton neon signs ´Malts and Shakes´ and ´Too Good Too Be A Patty!´ are not working properly. Half of one sign is completeky out and the other sign is barely glowing. Send service tech to trouble shoot and make necessary repairs."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2283.1","05/14/09","2583","MAJESTIC TRUCK COLLISION & FRAME REPAIR","ALTOONA, IA","5652"," Cut, weed, and mask vinyl for (3) door graphics for application onto trucks by Majestic personnel.","VINYL","","Acct Closed","","","","","","","","","0.500","0.500","0.000","15.20","14.73","0.47","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","72.70","-72.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","2.750","-1.750","30.40","87.43","-57.03"
"SC1725.1","08/21/09","2657","MAMA LOCONA'S","",""," Repair outage's in channel letters after 2:00 p.m. and before 4:00 p.m. today."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","49.00","-49.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","49.00","-49.00"
"SC1565.1","01/28/09","71700","MAURICES","",""," Repair the exterior storefront 24"" front lit-back lit neon channel letters to fully light."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC1627.1","04/02/09","71700","MAURICES","",""," Repair outage in 36"" neon channel letters on the front of the store."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"2277.1","05/06/09","2392","MAX MUSCLE","CLIVE, IA","5566"," Furnish (60) white and (30) black 2.58"" x 6"" window vinyl decals. Decals to be picked up at Eagle Sign Co. - reference 902040L1","VINYL","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","","","","","","","","","","","","","","","","","","","","","","5.000","8.000","-3.000","152.00","261.29","-109.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","8.000","-2.000","182.40","261.29","-78.89"
"SC1714.1","08/12/09","2392","MAX MUSCLE","",""," Print a new vehicle wrap print to apply to the passenger door of the truck.  Remove the existing wrap on the door and apply the new wrap."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","236.10","-236.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.000","-7.000","0.00","236.10","-236.10"
"2515.1","10/30/09","2640","MCCLURE ENGINEERING COMPANY","PANORA, IA","6048"," Fabricate and install one non-illuminated shed-style awning. Fabricate the frame using 1"" aluminum square tube with Sunbrella awning fabric.  The awning is 34"" tall x 8' 6"" long with a 4' projection.  Use Sunbrella 'Forest Green' #4637-0000 awning fabric. Preparation work on the wall will be completed by Chuck's Family Hair Care prior to installation.  Permits and applicable taxes are additional.","AWNNON","","Acct Closed","","","","","","","","","1.000","0.000","1.000","30.40","0.00","30.40","","9.000","6.000","3.000","273.60","204.25","69.35","","","","","","","","","0.500","0.000","0.500","15.20","0.00","15.20","","","","","","","","","3.500","7.250","-3.750","291.55","301.02","-9.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.000","13.250","0.750","610.75","505.27","105.48"
