"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/18 - 12/31/18","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ" 
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer" 
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance" 
"8540.2","05/01/18","4258","JONES SIGN CO","WEST DES MOINES, IA","24803"," Receive, Inspect and Install 30"" Face Lit Channel Letters w","CLLIT","CL-RACEWAY","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","8.000","0.000","8.000","858.00","0.00","858.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.000","0.000","9.000","900.46","0.00","900.46"
"8540.4","05/01/18","4258","JONES SIGN CO","WEST DES MOINES, IA","24805"," Staff time for the procurement of permitting.  NOTE: Permit cost will be on Final Invoice","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92"
"8540.5","05/01/18","4258","JONES SIGN CO","WEST DES MOINES, IA","25217"," Install new 3","DIRECT","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","4.000","0.000","4.000","228.80","0.00","228.80","","","","","","","","","0.500","0.000","0.500","20.94","0.00","20.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.000","0.000","5.000","270.97","0.00","270.97"
"8656.1","05/15/18","4258","JONES SIGN CO","URBANDALE, IA","25418"," Site Survey","BLDILL","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","3.250","-0.500","157.30","134.79","22.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","3.250","-0.500","157.30","134.79","22.51"
"8698.1","07/16/18","4258","JONES SIGN CO","URBANDALE, IA","25526"," Receive, Inspect and Install 36"" Face Lit Channel Letters Flush","CLLIT","","Acct Closed","","0.000","2.500","-2.500","0.00","97.72","-97.72","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","11.000","13.500","-2.500","1201.20","627.44","573.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.000","16.000","-4.000","1243.66","725.16","518.50"
"8698.2","07/16/18","4258","JONES SIGN CO","URBANDALE, IA","25422"," Staff time for the procurement of permitting - NOTE: Permit cost will be on the Final Invoice.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"8698.3","08/24/18","4258","JONES SIGN CO","",""," Fab and install (2) letters that were stolen from crate at Eagle Sign. ""D""  and the ""E"". see drawing. "," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","8.500","-8.500","0.00","265.28","-265.28","","0.000","0.750","-0.750","0.00","21.71","-21.71","","","","","","","","","0.000","0.500","-0.500","0.00","18.59","-18.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","7.750","-7.750","0.00","239.36","-239.36"
"8756.1","07/17/18","4258","JONES SIGN CO","",""," Provide: Field Survey to verify building dimensions and electrical access. To Include Photos.  ( See attached form for details.) "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","82.95","-82.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","82.95","-82.95"
"8800.1","10/01/18","4258","JONES SIGN CO","WEST DES MOINES, IA","25967"," Receive, Inspect and Install Face Lit 30"" H Channel Letters on East Side and South Side of building (qty: 2)","CLLIT","","Acct Closed","","0.000","1.500","-1.500","0.00","58.63","-58.63","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","20.000","22.000","-2.000","2173.60","1017.82","1155.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.000","23.500","-1.500","2258.52","1076.45","1182.07"
"8800.2","10/01/18","4258","JONES SIGN CO","WEST DES MOINES, IA","25968"," Staff time for the procurement of permitting - NOTE: Permit cost will be on final invoice","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"8900.1","11/05/18","4258","JONES SIGN CO","WEST DES MOINES, IA","26407"," INSTALLATION ONLY -- Replace Faces on (4 - L's)-(2 - M's)-(1 - S)-(1 - H). White plex with blue Oracal vinyl (8500-006 Intensive Blue). Faces span over two elevations. Customer to provide faces.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","2.500","3.000","304.96","106.57","198.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","2.500","3.000","304.96","106.57","198.39"
"8924.1","11/22/18","4258","JONES SIGN CO","WEST DES MOINES, IA","26508"," Fix Trim Cap and add some vinyl to the two ""M""s that are damaged - Vinyl Overlay (8500-006 INTENSIVE BLUE)","FFACE","","Acct Closed","","","","","","","","","","","","","","","","2.000","1.500","0.500","84.92","55.74","29.18","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.24","0.00","21.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","1.500","1.000","106.16","55.74","50.42"
"8952.1","12/20/18","4258","JONES SIGN CO","BOONE, IA","26558"," Receive two sets of vinyl and install on existing 21.75""x92"" white plex panels in Eagle Sign shop (pylon sign is being manufactured and installed by Eagle Sign); if vinyl is received after the pole sign is installed trip charges will be added to the final invoice; permit fees and staff time not included.","VINYL","","Acct Closed","","","","","","","","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","2.000","2.000","0.000","84.92","74.33","10.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","2.000","0.500","106.15","74.33","31.82"
"8952.2","12/20/18","4258","JONES SIGN CO","BOONE, IA","26559"," Permit fee staff time for Dollar Tree tenant panels on pylon; permit fee will be added to final invoice","POLLIT","","Acct Closed","","0.000","0.500","-0.500","0.00","19.55","-19.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","19.55","-19.55"
"8975.1","12/13/18","4258","JONES SIGN CO","WEST DES MOINES, IA","26671"," Receive, Inspect and Install Non-Illuminated Column Signs - (Qty - 2) ","BLDNON","","Acct Closed","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","5.000","4.500","0.500","285.75","208.69","77.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","4.500","1.500","328.21","208.69","119.52"
"8975.2","12/13/18","4258","JONES SIGN CO","WEST DES MOINES, IA","26672"," Staff time for the procurement of permitting - NOTE: Permit cost will be on Final Invoice","BLDNON","","Acct Closed","","0.000","1.500","-1.500","0.00","58.63","-58.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","58.63","-58.63"
"SC5568.1","11/13/18","5405","JONES SIGN CO","","","  Sign facing Kellogg Street is out.  Please repair.  Check in and out by calling IVR: 515 500 7776 "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","154.44","-154.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","154.44","-154.44"
"SC5563.1","11/08/18","2814","KARL CHEVROLET","",""," Jason called and said they need a new rope on their flag pole.  He has the rope. Call him at 515 208 1747 before going.   The last service call was cancelled because the customer got a JLG lift,  but it was too short, it reached 80´.  Needs a lift of around 90´ to 100´. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","102.96","-102.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","102.96","-102.96"
"8884.1","10/19/18","4725","KEMIN INDUSTRIES","DES MOINES, IA","26284"," Furnish and install (4) single sided ""CAUTION LOW CLEARANCE 20´"" signs yellow with black copy. Signs mounted using beam clamps and all thread. ","DIRECT","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","0.000","0.500","-0.500","0.00","17.37","-17.37","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","56.08","-56.08","","2.000","5.000","-3.000","114.40","256.86","-142.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.500","7.000","-4.500","135.63","330.31","-194.68"
"8884.2","10/19/18","4725","KEMIN INDUSTRIES","DES MOINES, IA","26287"," Furnish and install (1) single sided ""DANGER HIGH VOLTAGE AUTHORIZED PERSONNEL ONLY"" Sign mechanically fastened to the door.","DIRECT","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","0.500","1.000","-0.500","21.24","37.52","-16.28","","0.500","2.000","-1.500","28.60","86.97","-58.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.500","3.000","-1.500","71.07","124.49","-53.42"
"8884.3","10/19/18","4725","KEMIN INDUSTRIES","DES MOINES, IA","26290"," Furnish and install (1)  12"" x 12"" single sided KEMIN WELCOME TO OUR TOBACCO FREE CAMPUS sign. Sign mounted to fence using tamper resistant hardware.","DIRECT","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","0.250","0.500","-0.250","10.62","14.48","-3.86","","","","","","","","","","","","","","","","0.750","1.000","-0.250","31.85","37.52","-5.67","","0.500","3.500","-3.000","28.60","164.73","-136.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","5.000","-3.000","92.30","216.73","-124.43"
"8884.4","10/19/18","4725","KEMIN INDUSTRIES","DES MOINES, IA","26292"," Furnish and install (2) single sided aluminum sign white background black copy"" 705 SPOT 1  and 706 SPOT 2. Signs installed to 12"" sqaure steel posts using wing brackets.","DIRECT","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","0.500","2.750","-2.250","21.23","110.98","-89.75","","","","","","","","","","","","","","","","1.500","1.000","0.500","63.69","37.52","26.17","","1.000","5.000","-4.000","57.20","242.39","-185.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.500","8.750","-5.250","163.35","390.89","-227.54"
"8884.5","10/19/18","4725","KEMIN INDUSTRIES","DES MOINES, IA","26303"," Furnish and apply to storage tank black vinyl copy ""Propionic Acid"", ""Confined Space"" and Hazmat Diamond sign. All vinyl applied first surface.","VINYL","","Acct Closed","","","","","","","","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","","","","","","","","0.500","0.500","0.000","21.23","18.93","2.30","","1.000","2.500","-1.500","57.20","107.25","-50.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","3.000","-1.000","99.66","126.18","-26.52"
"SC5433.1","07/21/18","4725","KEMIN INDUSTRIES","",""," The map sign on the south side of the Kemin Campus has concrete on one of the sign posts. Send service to remove concrete and paint. 100% warranty."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","51.48","-51.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","51.48","-51.48"
"8913.1","11/06/18","5397","KIM FOR IOWA","",""," (1) 60""x100"" printed banner per customer's artwork."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"8547.1","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24422"," TOWER SIGN WEST ELEVATION - Fabricate and install S","BLDILL","","Acct Closed","","","","","","","","","1.000","0.250","0.750","42.46","9.65","32.81","","22.250","21.500","0.750","944.74","719.78","224.96","","4.000","1.750","2.250","169.84","57.42","112.42","","5.500","2.500","3.000","233.53","86.85","146.68","","3.500","1.500","2.000","148.62","55.77","92.85","","10.000","9.750","0.250","572.00","455.94","116.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.250","37.250","9.000","2111.19","1385.41","725.78"
"8547.2","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24423"," TOWER SIGN SOUTH ELEVATION - Fabricate and install S","BLDILL","","Acct Closed","","","","","","","","","0.500","0.250","0.250","21.23","9.65","11.58","","26.000","11.500","14.500","1103.96","389.26","714.70","","4.000","1.500","2.500","169.84","49.22","120.62","","5.000","3.500","1.500","212.30","121.59","90.71","","3.000","2.000","1.000","127.38","74.30","53.08","","6.500","6.500","0.000","371.80","300.16","71.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.000","25.250","19.750","2006.51","944.18","1062.33"
"8547.3","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24424"," TOWER SIGN EAST ELEVATION - Fabricate and install S","BLDILL","","Acct Closed","","","","","","","","","0.500","0.250","0.250","21.23","9.65","11.58","","26.000","13.000","13.000","1103.96","419.79","684.17","","4.000","3.500","0.500","169.84","114.84","55.00","","5.000","3.000","2.000","212.30","104.22","108.08","","3.000","2.000","1.000","127.38","74.33","53.05","","6.500","8.000","-1.500","371.80","371.81","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.000","29.750","15.250","2006.51","1094.64","911.87"
"8547.5","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24432"," Dig and pour footing for new monument sign. Price includes properly disposing of any spoils. New Construction Use Tax included in this price.","MONDF","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46"
"8547.7","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24434"," Staff time for the procurement of permits. NOTE: Cost of permits will be listed on the invoice.","BLDILL","","Acct Closed","","0.000","2.000","-2.000","0.00","78.16","-78.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","2.000","0.000","84.92","78.16","6.76"
"8547.8","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","24907"," Fabricate and install double sided 6´-0""H x 6´0""W x 1´-6""D LED illuminated monument sign cabinet. White acrylic faces with digitally printed translucent vinyl graphics to match PMS 540c (Blue), PMS 575c (Green) and PMS 408 (Earthen Gray). Cabinet and retainer colors painted to match Bone White and PMS 540c (Blue). Price includes steel posts. New Construction Use Tax included in price. Power to sign by others.","MONDF","","Acct Closed","","","","","","","","","1.000","0.500","0.500","42.46","19.30","23.16","","20.000","24.250","-4.250","849.20","958.04","-108.84","","2.500","7.500","-5.000","106.15","267.31","-161.16","","6.500","9.500","-3.000","275.99","330.03","-54.04","","3.500","2.750","0.750","148.61","102.17","46.44","","8.750","6.000","2.750","943.80","278.86","664.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.250","50.500","-8.250","2366.21","1955.71","410.50"
"8547.9","05/31/18","2717","LA MACCHIA GROUP","DES MOINES, IA","25017"," Furnish and install County stone","MONDF","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46"
"8547.10","08/28/18","2717","LA MACCHIA GROUP","",""," Furnish and install first surface 5"" tall white vinyl address numbers to transom window above entrance door. Dave Dean with LaMacchia has asked that this be installed Tuesday morning August 28th prior to fire marshall walk through. Bill LaMacchia as T&M."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","16.89","-16.89","","0.000","1.250","-1.250","0.00","53.18","-53.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","70.07","-70.07"
"8549.1","03/15/18","2717","LA MACCHIA GROUP","DES MOINES, WI","24850"," Furnish and install temporary site sign. ","DIRECT","","Acct Closed","","","","","","","","","0.500","1.000","-0.500","21.23","38.60","-17.37","","2.000","2.750","-0.750","84.92","105.67","-20.75","","","","","","","","","0.000","2.250","-2.250","0.00","78.18","-78.18","","4.500","1.250","3.250","191.07","46.46","144.61","","2.500","4.500","-2.000","228.80","223.43","5.37","","0.000","0.500","-0.500","0.00","25.74","-25.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.500","12.250","-2.750","526.02","518.08","7.94"
"8549.2","03/17/18","2717","LA MACCHIA GROUP","DES MOINES, WI","24873"," Staff time for procurement of permit. NOTE: Cost of permit will be listed on the invoice.","DIRECT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92"
"8608.2","04/28/18","2717","LA MACCHIA GROUP","URBANDALE, IA","25056"," Furnish and deliver single sided 3´H x 2´W x 4 mil Coroplast panel with digitally printed graphics.","PRNGRA","","Acct Closed","","","","","","","","","0.500","0.500","0.000","21.23","19.30","1.93","","0.500","0.000","0.500","21.23","0.00","21.23","","","","","","","","","","","","","","","","2.500","0.500","2.000","106.15","18.59","87.56","","0.100","0.000","0.100","5.72","0.00","5.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.600","1.000","2.600","154.33","37.89","116.44"
"8608.3","04/30/18","2717","LA MACCHIA GROUP","URBANDALE, IA","25057"," Staff time for the procurement of permit. NOTE: Cost of permit will be listed on the invoice.","CLLIT","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92"
"8608.4","04/30/18","2717","LA MACCHIA GROUP","URBANDALE, IA","25201"," Furnish and install LED illuminated channel letters and logo with white contoured aluminum backers. Sign mounted to the building using painted aluminum raceways.","CLLIT","CL-RACEWAY","Acct Closed","","","","","","","","","1.000","0.000","1.000","42.46","0.00","42.46","","61.000","56.750","4.250","2590.06","2234.35","355.71","","5.500","11.000","-5.500","233.53","391.33","-157.80","","8.000","6.500","1.500","339.68","268.05","71.63","","6.000","7.750","-1.750","254.76","291.21","-36.45","","12.500","13.250","-0.750","715.00","649.60","65.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.000","95.250","-1.250","4175.49","3834.54","340.95"
