"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/26 - 02/15/26","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"SC8600.1","02/04/26","77950","NAGLE SIGNS, INC.","",""," Please meet with Nagle Techs at 8:30AM on Thursday the 5th with the tall basket truck to reach the McDonalds Arches of the pole sign. (1 man and a truck)"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.750","-2.750","0.00","196.25","-196.25","","0.000","2.000","-2.000","0.00","131.40","-131.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","327.65","-327.65"
"12736.1","02/13/26","3798","PACIFIC NEON","West Des Moines, IA","40682"," Trip 1: Remove one (1) “NOW OPEN” banner and install one (1) “GRAND OPENING” banner on Friday, 2","BANPRN","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","25.72","0.00","25.72","","","","","","","","","","","","","","","","","","","","","","","3.050","0.000","3.050","391.55","0.00","391.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.550","0.000","3.550","417.27","0.00","417.27"
"SC8513.2","01/16/26","3010","PATTISONID","INDIANOLA, IA","40573"," 25' PYLON LED RETRO FIT UPGRADE: Convert current fluorescent lamp illumination with LED's. Remove and properly dispose of lamps and ballast. Furnish and install (20) HPEB-SL2S48, (2) SPED-SL-Cable, (1) HPEB-SP10KV. NOTE: THIS PRICE INCLUDES THE FIRST TRIP.","LED","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.500","3.000","10.500","1004.16","180.01","824.15","","0.000","3.250","-3.250","0.00","199.33","-199.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.500","6.250","7.250","1004.16","379.34","624.82"
"12728.1","02/13/26","5258","PATTISONID","West Des Moines, IA","39880"," Signs A, B & C: Remove and Dispose existing channel letter sets - repair brick fascia","CLLIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.000","0.000","30.000","3043.76","0.00","3043.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.000","0.000","30.000","3043.76","0.00","3043.76"
"12728.2","02/13/26","5258","PATTISONID","West Des Moines, IA","39883"," Sign D OPT: Remove existing flex faces from DF monument and bring back to shop for 2 weeks prior to discarding - Repaint existing reveal cladding and kick plate per standards (paint provided by eagle - paint color provided by Pattison ID) - Receive, Inspect and install new flex faces for DF monument sign - Furnish and Install LED retrofit","MONDF","","","","","","","","","","","","","","","","","","4.000","0.000","4.000","205.72","0.00","205.72","","3.000","0.000","3.000","154.29","0.00","154.29","","10.000","0.000","10.000","514.30","0.00","514.30","","","","","","","","","20.500","0.000","20.500","1876.43","0.00","1876.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.500","0.000","37.500","2750.74","0.00","2750.74"
"12728.3","02/13/26","5258","PATTISONID","West Des Moines, IA","39885"," Sign E OPT: Remove existing flex faces from DF monument and bring back to shop for 2 weeks prior to discarding - Repaint existing reveal cladding and kick plate per standards (paint provided by eagle - paint color provided by Pattison ID) - Receive, Inspect and install new flex faces for DF monument sign - Furnish and Install LED retrofit","MONDF","","","","","","","","","","","","","","","","","","3.000","0.000","3.000","154.29","0.00","154.29","","4.000","0.000","4.000","205.72","0.00","205.72","","9.000","0.000","9.000","462.87","0.00","462.87","","","","","","","","","17.500","0.000","17.500","1561.26","0.00","1561.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.500","0.000","33.500","2384.14","0.00","2384.14"
"12728.4","02/13/26","5258","PATTISONID","West Des Moines, IA","39887"," Sign F OPT: Remove existing flex faces from DF directional and bring back to shop for 2 weeks prior to discarding - Repaint existing reveal cladding and kick plate per standards (paint provided by eagle - paint color provided by Pattison ID) - Receive, Inspect and install new flex faces for DF directional sign - Furnish and Install LED retrofit","MONDF","","","","","","","","","","","","","","","","","","2.500","0.000","2.500","128.58","0.00","128.58","","4.000","0.000","4.000","205.72","0.00","205.72","","6.000","0.000","6.000","308.58","0.00","308.58","","","","","","","","","15.500","0.000","15.500","1403.50","0.00","1403.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.000","0.000","28.000","2046.38","0.00","2046.38"
"12728.5","02/13/26","5258","PATTISONID","West Des Moines, IA","39987"," Signs A, B & C: Receive, Inspect and Install LED Illuminated channel letters and logo - remote mount - Overall Dimensions: 3' H x 11' 0 11","CLLIT","","","","","","","","","","","","","","","","","","3.000","0.000","3.000","154.29","0.00","154.29","","","","","","","","","","","","","","","","","","","","","","","58.500","0.000","58.500","6880.13","0.00","6880.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.500","0.000","61.500","7034.42","0.00","7034.42"
"12688.1","01/06/26","6043","PEDDICORD LILLIS","West Des Moines, IA","40539"," INTERIOR NAME PLATE: Furnish and deliver (1) new office nameplate for existing nameplate holder. Reference Eagle sketch 1225-40539-00 for details.","ADA","","Acct Closed","","","","","","","","","0.160","0.000","0.160","8.22","0.00","8.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.160","0.000","0.160","11.73","0.00","11.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.320","0.000","0.320","19.95","0.00","19.95"
"12718.1","01/23/26","5710","PENTA PARTNERS LLC","WEST DES MOINES, IA","40638"," JOBSITE SIGN PANEL: Furnish only (1) single sided 4x8 6mm white ACM sign panel with standard two color vinyl graphics.","JOBVIN","","Acct Closed","","","","","","","","","0.500","0.500","0.000","25.69","24.69","1.00","","0.250","0.000","0.250","12.86","0.00","12.86","","","","","","","","","","","","","","","","1.000","1.500","-0.500","51.43","73.41","-21.98","","1.000","0.000","1.000","70.67","0.00","70.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.750","2.000","0.750","160.65","98.10","62.55"
"12725.1","01/30/26","5891","R&R REALTY GROUP","WEST DES MOINES, IA","40608"," LED RETRO FIT UPGRADE: Convert current fluorescent lamp illumination with new LED's in (2) single face Burger King pylon sign cabinets. Remove and properly dispose of (14) lamps and (2) ballasts. Furnish and install new LED light bars and power supplies: Qty 14 - HPEB-SL2S84 Streamliner, Qty 2-HPEB-SP10KV Surge Protector, Qty 2-SPED-SL-Cable. ","LED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","0.000","6.000","456.85","0.00","456.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.000","0.000","6.000","456.85","0.00","456.85"
"SC8571.1","01/01/26","5891","R&R REALTY GROUP","",""," Survey the Burger King cabinets in double sided monument sign structure for LED Retro Fit Upgrade. We need this information so we can quote the LED Upgrade to R&R Realty. Customer contact is Nick Nieuwenhuis 515-707-6628. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","44.69","-44.69","","0.000","0.500","-0.500","0.00","30.67","-30.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","75.36","-75.36"
"12676.2","01/05/26","6037","RUGGLES SIGN","",""," Please head to the site(Coordinate the repair"," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","22.22","-22.22","","","","","","","","","0.000","7.250","-7.250","0.00","328.64","-328.64","","","","","","","","","0.000","3.750","-3.750","0.00","260.88","-260.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","11.500","-11.500","0.00","611.74","-611.74"
"SC8584.1","01/22/26","6037","RUGGLES SIGN","",""," This is an emergency: The Kay's sign is loose due to the winds and could fall on someone. Please head to the site and repair asap!"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","61.33","-61.33","","0.000","3.750","-3.750","0.00","257.95","-257.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.750","-4.750","0.00","319.28","-319.28"
"12692.2","01/23/26","4708","SCHEELS ALL SPORTS","",""," Fabricate and install replacement face for the letter ""E""."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","4.500","-4.500","0.00","220.22","-220.22","","","","","","","","","","","","","","","","","","","","","","","0.000","3.500","-3.500","0.00","231.86","-231.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","8.000","-8.000","0.00","452.08","-452.08"
"SC8604.1","02/05/26","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","",""," Customer is reporting the copy ´Betty´s´ is very dim on the north elevation. Please send service to trouble shoot and repair. The bar does not open until 3pm. Customer contact is Stef Smith 515-451-7042."," ","","Mfg Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","30.67","-30.67","","0.000","1.000","-1.000","0.00","61.33","-61.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","92.00","-92.00"
"SC8611.1","02/11/26","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","",""," The interior neon has an outage, Please go to the site and diagnose and repair. Please call Jeremy at(515)238-1008: he is there at 2:30 each day.(He is management.) "," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","37.86","-37.86","","0.000","0.750","-0.750","0.00","51.24","-51.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.250","-1.250","0.00","89.10","-89.10"
"SC8577.1","01/08/26","5680","SIGN MANAGER","",""," Please send service to repair the cracked menu board."," ","","Acct Closed","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","23.47","-23.47","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","153.58","-153.58","","0.000","3.500","-3.500","0.00","250.50","-250.50","","0.000","4.000","-4.000","0.00","272.78","-272.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","11.000","-11.000","0.00","700.33","-700.33"
"SC8608.1","02/06/26","4018","SIGNTECH ELECTRICAL ADVERTISING, INC.","",""," This is an emergency service call: Please head to the site imminently and repair the hanging Wells Fargo sign near the parking lot: it is a safety concern for both employees and customers.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.250","-2.250","0.00","136.67","-136.67","","0.000","0.750","-0.750","0.00","46.00","-46.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","182.67","-182.67"
"SC8613.1","02/13/26","6390","SILICON SIGNS(BILLING)","",""," please head to the site and clean around the sign from where the old sign was. Take both before and after photos: they must be UP close and FAR away. "," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"SC8594.1","01/28/26","2993","SMITTY'S TENDERLOINS","",""," Please head to the site and service the pole sign, diagnose the outages and repair to light.(Ben thinks it may be a few burnt bulbs.) "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.500","-0.500","0.00","30.67","-30.67","","0.000","1.000","-1.000","0.00","61.33","-61.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","92.00","-92.00"
"SC8593.1","01/28/26","4053","STORAGE MART","",""," The building sign on the second floor has some outages(Mary Believes it is 20´x5´)  if you need help please call (515)964-5520 the day prior to heading out: she is also closed on Wednesdays and isn´t open until 9:30AM but the best time for her is afternoons. ( say speak to manager when you get through the automated system on the call.) She will need an estimate for repair prior to continuing the repair work and it can be sent to  S1076@storage-mart.com as it will need approved."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.750","-3.750","0.00","282.32","-282.32","","0.000","9.750","-9.750","0.00","666.70","-666.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","13.500","-13.500","0.00","949.02","-949.02"
"SC8580.1","01/10/26","6423","TCS INC / THE COLOR SPOT","",""," On Friday January 16th between 9:30 - 3:00 survey (4) different potential sign locations on the exterior front elevation of tenant space . Reference provided picture showing (4) areas that need to be surveyed. Confirm interior access to all (4) locations for future sign installation. Measure the tenant space frontage linear footage. Contact Ed Trudeau 515-423-5377 to get access into the tenant space. Call Ed approximately an hour before doing the survey. Secondary contact is Kerry Gentry 404.538.8736 with The Color Spot. "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","4.250","-4.250","0.00","270.55","-270.55","","0.000","1.250","-1.250","0.00","78.54","-78.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.500","-5.500","0.00","349.09","-349.09"
"SC8605.1","02/05/26","5973","TONIC","",""," Customer is reporting that the sign on the south elevation is not working. Send service to trouble shoot and repair. The bar opens at 3pm. Customer contact is Stef Smith 515-451-7042. "," ","","Mfg Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","89.34","-89.34","","0.000","1.500","-1.500","0.00","92.00","-92.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","3.000","-3.000","0.00","181.34","-181.34"
"SC8578.1","01/09/26","3671","TRIANGLE SIGN AND SERVICE","",""," Please schedule a service call with the store manager at (515)287-2115. Customer description: ""The new store banner is sagging and bulging. I believe it´s from the wall not being washed properly at install."" Please install properly. Must use IVR, the sign off form, and provide photos"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","58.67","-58.67","","0.000","0.500","-0.500","0.00","34.16","-34.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.500","-1.500","0.00","92.83","-92.83"
"12703.1","02/02/26","4598","WESTAR FOODS","Des Moines, IA","40570"," Retrofit the two changeable copy signs to LED lighting and power supplies. Properly dispose of the old materials off site. Also replace one LED power supply on the red LED stripe on the front left roof edge.","POLLIT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.000","10.000","-6.000","629.64","693.91","-64.27","","0.000","2.500","-2.500","0.00","159.58","-159.58","","1.000","0.000","1.000","157.41","0.00","157.41","","","","","","","","","","","","","","","","","","","","","","","0.500","0.000","0.500","25.72","0.00","25.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.500","12.500","-7.000","812.77","853.49","-40.72"
"SC8612.1","02/12/26","4598","WESTAR FOODS","",""," Please head to the site and remove the damaged awning in attached photos- it was hit by a truck, bring the awning back to the eagle shop to have it examined for a repair quote"," ","","Mfg Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","66.62","-66.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","66.62","-66.62"
"SC8596.1","01/29/26","125070","ZIROUS","",""," Customer is reporting that the sign on the rooftop south elevation (facing I-235) is not working. All signs and parking lights at this building are on a photocell and come on and off at the same time. Please send service to trouble shoot and repair non-working sign on top of the building. You can access the rooftop from inside the building. Please contact Lori Harken 24 hours before at 515-238-8180. Lori will let you in building and show you where access to the roof is located."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","56.78","-56.78","","0.000","1.000","-1.000","0.00","68.31","-68.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.750","-1.750","0.00","125.09","-125.09"
"Grand Total","","","","","","","","","","","","","","","","","","5.510","3.750","1.760","283.13","188.40","94.73","","37.575","41.000","-3.425","1932.50","2000.29","-67.79","","11.000","0.000","11.000","565.73","0.00","565.73","","29.000","15.250","13.750","1491.47","684.09","807.38","","10.650","20.500","-9.850","547.72","1030.36","-482.64","","257.185","191.250","65.935","24487.59","12951.31","11536.28","","24.000","99.500","-75.500","1759.92","6450.08","-4690.16","","1.000","0.000","1.000","157.41","0.00","157.41","","","","","","","","","","","","","","","","","","","","","","","1.750","0.000","1.750","90.01","0.00","90.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","377.670","371.250","6.420","31315.48","23304.53","8010.95"
