inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,13563 Marion Drive                           ,                                             ,Fax: 303.450-9437                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Thornton, CO 80241                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502160.0,The Astrup Company                           ,SAME                                         ,Joe McDivit                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2937 West 25th Street                        ,                                             ,Ph : 800-786-7603                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Cleveland, OH 44113                          ",                                             ,Fax: 800-659-1937                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502180.0,A-T SIGNS                                    ,SAME                                         ,OWNER                                        ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,223 SOUTH TRAIL                              ,                                             ,atsigns@zoominternet.net                     ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"BUTLER, PA 16002                             ",                                             ,Ph : 724-586-7593                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 724 586 7593                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502200.0,A-Tec Recycling Inc.                         ,SAME                                         ,Ph : 515-244-7357                            ,NET 30 DAYS,,Ck #502200,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO box 7391                                  ,                                             ,Fax: 515-263-6970                            ,,,5/25/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50309-7391                    ",                                             ,                                             ,,,"1,636.84",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502220.0,Athens OH                                    ,SAME                                         ,Ph : (740) 593-3336                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,386 Richland Avenue                          ,                                             ,Fax: (740) 592-1167                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Athens, OH 45701                             ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502240.0,Atlanta Bread Co.                            ,SAME                                         ,Ph : (770) 432-0933                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1200-A Wilson Wy. #100                       ,                                             ,Fax: (770) 444-1991                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Symrna, GA 30082                             ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502260.0,ATLANTIC COAST SIGNS                         ,SAME                                         ,PETER GROPPER                                ,NET 30 DAYS,2059,Ck #502260,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,64 NEW LIFE DR.                              ,                                             ,Atlanticcoastsigns@msn.com                   ,,12/17/07,2/13/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. BOX 243                                 ,                                             ,Ph : 434-979-7275                            ,,,285.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"RUCKERSVILLE, VA 22968                       ",                                             ,Fax: 434-985-1960                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502280.0,ATLANTIC NEON / ELCO INC                     ,SAME                                         ,RON GAY                                      ,NET 30 DAYS,3068,Ck #502280,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2717 CARRIE ST                               ,                                             ,Ph : 912-265-5665                            ,,10/8/08,11/4/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"BRUNSWICK, GA 31521                          ",                                             ,Fax: 912 261 1215                            ,,,"4,656.70",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502300.0,ATLAS NEON SIGN CORP                         ,SAME                                         ,JUDY LEWIS                                   ,NET 30 DAYS,3861,Ck #502300,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,230 NORTHGATE DR                             ,                                             ,Ph : 724-935-3620                            ,,7/13/09,9/3/09,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"WARRENDALE, PA 15086                         ",                                             ,Fax: (724) 935-8788                          ,,,250.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502320.0,ATLAS SIGN COMPANY INC                       ,SAME                                         ,SANDRA GAYDE                                 ,NET 30 DAYS,,Ck #502320,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,3150 RAND ROAD                               ,                                             ,Sgayde@atlassign.com                         ,,,5/10/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"INDIANAPOLIS, IN 46241                       ",                                             ,Ph : 317-484-4620                            ,,,150.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 317 484 4630                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502340.0,Auntie Anne’s Inc.                           ,SAME                                         ,Ph : (717) 442-4766                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,160-A Rte. 41                                ,                                             ,Fax: (717) 442-4139                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 529                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Gap, PA 17527                                ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502360.0,Auto Body Supply Co. Inc.                    ,SAME                                         ,Ph : 515-288-0297                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,110 - 11th St.                               ,                                             ,                                             ,,4/16/12,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50309                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502380.0,Avatech Solutions Inc.                       ,Avatech Solutions Inc.                       ,Michelle R. Hilton                           ,NET 30 DAYS,5644,Ck #502380,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1221 Park Place N.E.Ste C                    ,PO Box 17687                                 ,mhilton@avatechsolutions.com                 ,,12/29/10,1/17/11,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Cedar Rapids, IA 52402                       ","Baltimore, MD 21297-1687                     ",Ph : (319)393-5400                           ,,,463.50,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (319)393-8171                           ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502400.0,AWNING INNOVATIONS                           ,SAME                                         ,SAM KNOOP                                    ,NET 30 DAYS,13740,Ck #23151,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,11899 EXIT 5 PARKWAY                         ,                                             ,sknoop@awninginnovations.com                 ,,7/5/16,6/30/22,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"FISHERS, IN 46037                            ",                                             ,Ph : 877-352-8014                            ,,,"4,480.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 877-308-8720                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502420.0,Awning Partners                              ,SAME                                         ,Mike Tarak                                   ,NET 30 DAYS,2276,Ck #502420,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1160 West 16th Street                        ,                                             ,mtarak@awningpartners.com                    ,,10/8/13,3/31/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Indianapolis, IN 46202                       ",                                             ,Ph : 877-257-1869                            ,,,"1,575.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 317-257-1973                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502440.0,B-LINE SIGNS & SERVICE                       ,SAME                                         ,SCOTT BOLEN                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1149 CHAMPAIGN RD                            ,                                             ,Scott@blinesigns.com                         ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"JOHNSTON CITY, IL 62951                      ",                                             ,Ph : 800-587-5655                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 618-983-6252                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502460.0,BACON SIGN                                   ,SAME                                         ,CRAIG STORSETH                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,629 20TH AVE S.E.                            ,                                             ,Storseth@srt.com                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"MINOT, ND 58702                              ",                                             ,Ph : (800) 437-2058                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (701) 852-2261                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502480.0,BADGER DISPLAY SIGNS                         ,SAME                                         ,JIM MILLER                                   ,NET 30 DAYS,2521,Ck #502480,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2242 MUSTANG WAY                             ,                                             ,Jemiller@badgerdisplaysigns.com              ,,4/29/08,5/5/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"MADISON, WI 53704                            ",                                             ,Ph : (608) 222-5353                          ,,,947.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (608) 222-6363                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
SUB,502500.0,BAER'S SIGN SERVICE                          ,SAME                                         ,MIKE                                         ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5307 WAYNE ROAD                              ,                                             ,Ph : (717) 263-1686                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CHAMBERSBURG, PA 17201                       ",                                             ,Fax: (717) 263-7914                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502520.0,Bailey Sign                                  ,SAME                                         ,Bruce Bailey                                 ,NET 30 DAYS,10590,Ck #502520,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,9 Thomas Drive                               ,                                             ,bruceb@baileysign.com                        ,,6/26/14,9/20/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Col. Westbrook Executive Park                ,                                             ,Ph : (207) 774-2843 x110                     ,,,600.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Westbrook, ME 04092                          ",                                             ,Fax: (207) 774-1193                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502540.0,Bakers Outdoor Advertising Co                ,SAME                                         ,Ph : 660-665-6456                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,810 N Green St                               ,                                             ,Fax: 660-665-2271                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P. O. Box 671                                ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Kirksville, MO 63501-0671                    ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502560.0,Bakken Electric Inc.                         ,SAME                                         ,Ph : 763-473-7612                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,17715 26th Ave North                         ,                                             ,Fax: 763-473-8431                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Plymouth, MN 55447                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502580.0,PETE BALLARD                                 ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #8766,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2512 SE 8TH CT                               ,                                             ,                                             ,,,10/21/11,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50315                         ",                                             ,                                             ,,,200.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502600.0,BANGOR NEON                                  ,SAME                                         ,MRS GAYLE TREWORGY                           ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1567 HAMMOND ST                              ,                                             ,Gayle@bangorneon.com                         ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"BANGOR, ME 04401                             ",                                             ,Ph : 207-947-2766                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 207 942 5931                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502620.0,BAR-D SIGN CO                                ,SAME                                         ,JERRY GALLES                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2425 EAST YELLOWSTONE                        ,                                             ,Bardsign@wyobeam.com                         ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CASPER, WY 82609                             ",                                             ,Ph : (307) 234-6100                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (307) 235-1127                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502640.0,Barkley Paul                                 ,SAME                                         ,Ph : (000) 000-0000                          ,NET 30 DAYS,,Ck #502640,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,814 Pine Ave.                                ,                                             ,                                             ,,,12/4/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Norwalk, IA 50211-1530                       ",                                             ,                                             ,,,147.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502660.0,BARNES SIGN SERVICE                          ,SAME                                         ,BILLY MORGAN                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,604 PARKERS CHAPEL ROAD                      ,                                             ,NO E MAIL ADDRESS                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 1612                                  ,                                             ,Ph : 870-862-3100                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"EL DORADO, AR 71730                          ",                                             ,Fax: 870-863-9413                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502680.0,"BARNETT SIGNS, INC.                          ",SAME                                         ,BRIAN BARNETT                                ,NET 30 DAYS,21747,Ck #502680,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,4250 ACTION DRIVE                            ,                                             ,brian@barnettsigns.com                       ,,12/7/22,12/20/22,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"MESQUITE, TX 75150                           ",                                             ,Ph : 972-681-8800                            ,,,630.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (972) 681-8824                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502700.0,Barrett Sign                                 ,SAME                                         ,Dan Holladay                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,317 Lyon Street                              ,                                             ,Ph : (517) 792-7446                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Old Saginaw, MI 48602                        ",                                             ,Fax: (517) 791-7446                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502720.0,BARTON SOLVENTS INC.                         ,SAME                                         ,SHAWN                                        ,NET 30 DAYS,24963,Ck #502720,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO. BOX 221                                  ,                                             ,Ph : 515-265-7900                            ,,4/17/25,5/8/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50306-0221                    ",                                             ,Fax: 515-265-8251                            ,,,561.51,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502740.0,BARTUSH SIGNS                                ,SAME                                         ,FELIX BARTUSH                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,302 NORTH WASHINGTON STREET                  ,                                             ,signsetc@bartush.com                         ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"ORWIGSBURG, PA 17961                         ",                                             ,Ph : (570) 366-2311                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (570) 366-8976                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502760.0,Basin Electric Power Cooperati               ,SAME                                         ,Ph : (800) 242-2372                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1717 East Interstate Avenue                  ,                                             ,Fax: (701) 255-5142                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Bismark, ND 58501-0564                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502780.0,Batavia Sign Co.                             ,SAME                                         ,Ph : 585-344-1234                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5264 Clinton Street Rd                       ,                                             ,Fax: 585-344-1234                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Batavia, NY 14020                            ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502800.0,BATTEN BROS. SIGN                            ,SAME                                         ,JOHN CONNORS                                 ,NET 30 DAYS,2048,Ck #502800,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,893 MAIN ST.                                 ,                                             ,john@battensign.com                          ,,12/14/07,2/19/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"WAKEFIELD, MA 01880                          ",                                             ,Ph : (781) 245-4800                          ,,,865.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (781) 246-4798                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502820.0,Beaumont Signs                               ,SAME                                         ,Rick Beaumont                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,200 North St                                 ,                                             ,Rick@beaumontsigns.com                       ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"New Bedford, MA 02740                        ",                                             ,Ph : (800) 474-1701                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (508) 993-3230                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502840.0,Beck Group The                               ,SAME                                         ,Gordon McArthur                              ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1807 Ross Ave Ste. 500                       ,                                             ,gordon.mcarthur@beckgroup.com                ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Dallas, TX 75201-8006                        ",                                             ,Ph : (214) 303-6200                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (214) 965-1300                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502860.0,BEE DEE NEON & SIGNS INC.                    ,SAME                                         ,Ph : (800) 633-8797                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2609 NE 14TH ST.                             ,                                             ,Fax: (352) 622-6415                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"OCALA, FL 34470                              ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502880.0,BEE SEEN SIGNS                               ,SAME                                         ,JR OR TERRY SCOTT                            ,NET 30 DAYS,2814,Ck #502880,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,507 BABE RUTH DRIVE                          ,                                             ,Jr@beeseensigns.com                          ,,7/21/08,7/30/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"JEFFERSON, MO 65109                          ",                                             ,Ph : 573 893-2950                            ,,,250.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (573) 893-6924                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502900.0,Beeline Blue                                 ,SAME                                         ,Ph : 515-244-1611                            ,NET 30 DAYS,13456,Ck #502900,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2507 Ingersoll Ave.                          ,                                             ,Fax: 515-244-1020                            ,,4/20/16,5/23/16,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50312                         ",                                             ,                                             ,,,21.63,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502920.0,Bee-Line Sewer Service                       ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 35753                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50315                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,502940.0,BEISSER LUMBER                               ,SAME                                         ,MARY HOWE                                    ,NET 30 DAYS,25261,Ck #502940,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,3705 S.E. BEISSER DRIVE                      ,                                             ,mhowe@beisserlumber.com                      ,,7/15/25,7/18/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"GRIMES, IA 50111                             ",                                             ,Ph : 515 986-1687                            ,,,"1,360.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: mhowe@beisserlumber.com                 ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
